Geneid	/blue/jkim6/share/braskey/data/ref5/HISAT2/R52.sam
AT4G32390	1811.50
AT4G32400	517.50
AT4G32410	7171.33
AT4G32420	649
AT4G32430	48
AT4G32440	248.50
AT4G32445	2
AT4G32450	91.50
AT4G32460	343
AT4G32470	3239
AT4G32475	0
AT4G32480	122
AT4G32490	0
AT4G32500	0
AT4G32510	3.50
AT4G32520	1187
AT4G32530	1547.50
AT4G32540	6
AT4G32551	1130.50
AT4G32560	225.17
AT4G32570	654.17
AT4G32580	0
AT4G32590	1338.50
AT4G32600	721.50
AT4G32605	294
AT4G32610	451
AT4G32620	708
AT4G32630	0
AT4G32640	2012.50
AT4G32650	132
AT4G32660	670
AT4G32670	218
AT4G32680	364
AT4G32690	162
AT4G32700	158
AT4G32710	163
AT4G32714	0
AT4G32717	0
AT4G32720	898.50
AT4G32730	413.50
AT4G32750	164
AT4G32760	1660.50
AT4G32765	0
AT4G32770	416
AT4G32780	3
AT4G32785	2
AT4G32790	536.50
AT4G32800	725
AT4G32810	7.50
AT4G32820	353.75
AT4G32830	117
AT4G32840	202
AT4G32850	1154
AT4G32860	0
AT4G32870	175
AT4G32880	305
AT4G32890	64
AT4G32900	357
AT4G32910	470
AT4G32915	929.50
AT4G32920	312.50
AT4G32924	0
AT4G32930	396
AT4G32940	5151.83
AT4G32950	9
AT4G32960	264
AT4G32970	141
AT4G32980	460.50
AT4G32990	7
AT4G33000	386
AT4G33010	35822.83
AT4G33020	0
AT4G33030	2169
AT4G33040	111
AT4G33050	3941.17
AT4G33060	427.50
AT4G33070	10
AT4G33080	1185.58
AT4G33090	2962.00
AT4G33100	146
AT4G33110	788.50
AT4G33120	0
AT4G33130	80.00
AT4G33140	436
AT4G33145	0.50
AT4G33150	173
AT4G33160	40
AT4G33170	28
AT4G33180	260
AT4G33200	561.50
AT4G33210	1004
AT4G33220	1440.50
AT4G33230	0
AT4G33240	1062.50
AT4G33250	1456
AT4G33260	103.42
AT4G33270	332.58
AT4G33280	5
AT4G33290	4
AT4G33300	3475
AT4G33310	108
AT4G33320	0.50
AT4G33330	6
AT4G33350	870.83
AT4G33355	16.50
AT4G33360	1132.17
AT4G33370	0
AT4G33380	1021.17
AT4G33390	1.67
AT4G33400	163
AT4G33410	393.33
AT4G33420	66
AT4G33430	1773.33
AT4G33440	228
AT4G33450	0
AT4G33460	301
AT4G33465	0
AT4G33467	3
AT4G33470	1074
AT4G33480	1111
AT4G33490	353
AT4G33495	206.50
AT4G33500	1390
AT4G33510	4606.75
AT4G33520	1635
AT4G33530	1873
AT4G33540	1006
AT4G33550	53
AT4G33560	60
AT4G33565	489
AT4G33580	1098.00
AT4G33585	24
AT4G33590	0
AT4G33600	0
AT4G33610	6
AT4G33620	165.50
AT4G33625	902.50
AT4G33630	1715.50
AT4G33640	825.50
AT4G33650	784
AT4G33660	250
AT4G33666	172.50
AT4G33670	802.50
AT4G33680	2786.50
AT4G33690	163
AT4G33700	980.50
AT4G33710	0
AT4G33720	1
AT4G33730	0
AT4G33740	504
AT4G33760	787.50
AT4G33770	112
AT4G33780	601
AT4G33790	66
AT4G33800	4
AT4G33810	34
AT4G33820	0
AT4G33830	0
AT4G33840	0
AT4G33860	0
AT4G33865	1355
AT4G33870	0
AT4G33880	1
AT4G33890	536
AT4G33900	0
AT4G33905	39
AT4G33910	869.00
AT4G33920	1626.88
AT4G33925	50.50
AT4G33930	3
AT4G33940	483
AT4G33945	496
AT4G33950	410
AT4G33960	57.50
AT4G33970	4
AT4G33980	184
AT4G33985	122
AT4G33990	55
AT4G34000	459.50
AT4G34020	480.50
AT4G34030	722.50
AT4G34035	1
AT4G34040	773.50
AT4G34050	4411.83
AT4G34060	87
AT4G34070	505
AT4G34071	1.00
AT4G34080	56.50
AT4G34090	1123.50
AT4G34100	2391.50
AT4G34110	11408.50
AT4G34120	5129.58
AT4G34131	217.50
AT4G34135	1903.33
AT4G34138	332
AT4G34140	266
AT4G34150	4150.00
AT4G34160	319
AT4G34170	0
AT4G34180	1915
AT4G34190	5087
AT4G34200	2368.50
AT4G34210	3
AT4G34215	511.50
AT4G34220	708.50
AT4G34230	660
AT4G34240	1714
AT4G34250	299
AT4G34260	1376.50
AT4G34265	554.50
AT4G34270	686.50
AT4G34272	0
AT4G34280	274
AT4G34290	1240.29
AT4G34300	0
AT4G34310	430
AT4G34320	13
AT4G34330	0.50
AT4G34332	0.50
AT4G34340	75
AT4G34350	3409.83
AT4G34360	69
AT4G34370	425.33
AT4G34380	74
AT4G34390	1890
AT4G34400	22
AT4G34410	252.50
AT4G34412	181.50
AT4G34415	0
AT4G34419	0
AT4G34420	30
AT4G34430	724
AT4G34440	0.58
AT4G34450	5769.33
AT4G34460	1509
AT4G34470	0
AT4G34480	2798
AT4G34490	2077
AT4G34500	241.50
AT4G34510	8
AT4G34520	1.50
AT4G34530	100.50
AT4G34540	357.50
AT4G34550	15
AT4G34555	233
AT4G34560	91
AT4G34570	360
AT4G34580	86.50
AT4G34588	485.25
AT4G34590	485.25
AT4G34600	26
AT4G34610	633.50
AT4G34620	8531.67
AT4G34630	978.50
AT4G34640	1345.50
AT4G34650	91
AT4G34660	444.61
AT4G34670	4340.50
AT4G34680	155
AT4G34690	0
AT4G34695	0
AT4G34700	2790.50
AT4G34710	4810.00
AT4G34720	3932
AT4G34730	843.67
AT4G34740	694
AT4G34750	397.50
AT4G34760	881.50
AT4G34770	29.67
AT4G34780	1
AT4G34790	51.33
AT4G34800	8
AT4G34810	3
AT4G34830	3311.75
AT4G34840	170.50
AT4G34850	1
AT4G34860	71
AT4G34870	5254.58
AT4G34880	13
AT4G34881	1268.50
AT4G34890	1049.25
AT4G34900	229.25
AT4G34910	305
AT4G34920	1166.50
AT4G34930	38.50
AT4G34940	2
AT4G34950	11257.88
AT4G34960	486.50
AT4G34970	21
AT4G34975	0
AT4G34980	1492
AT4G34990	104
AT4G35000	4310.33
AT4G35010	0
AT4G35020	480.50
AT4G35025	1
AT4G35030	35
AT4G35040	613.50
AT4G35050	257.50
AT4G35060	70
AT4G35070	249
AT4G35080	729
AT4G35090	14711.50
AT4G35100	6727.83
AT4G35110	534.50
AT4G35120	0
AT4G35130	45.50
AT4G35140	249
AT4G35150	0
AT4G35160	22
AT4G35165	3
AT4G35170	23.50
AT4G35180	328.50
AT4G35190	0
AT4G35200	3
AT4G35210	0
AT4G35220	747.50
AT4G35230	1941
AT4G35240	707
AT4G35250	2235
AT4G35260	2032.50
AT4G35263	0
AT4G35270	414
AT4G35280	0
AT4G35290	187
AT4G35295	18
AT4G35300	831
AT4G35310	3361.83
AT4G35320	590
AT4G35335	378
AT4G35350	152
AT4G35360	940.50
AT4G35370	0
AT4G35380	65
AT4G35390	8
AT4G35410	222.50
AT4G35420	66
AT4G35430	76.83
AT4G35440	443.33
AT4G35450	7088.33
AT4G35460	702.50
AT4G35470	767.50
AT4G35480	244
AT4G35490	696
AT4G35500	188
AT4G35510	290
AT4G35519	0
AT4G35520	15
AT4G35530	103
AT4G35540	59
AT4G35550	437.50
AT4G35560	233
AT4G35570	577
AT4G35580	553.50
AT4G35589	0
AT4G35590	14
AT4G35600	1017.75
AT4G35610	0
AT4G35620	73
AT4G35630	1482.50
AT4G35640	155.75
AT4G35650	0
AT4G35655	5
AT4G35660	0
AT4G35670	0
AT4G35680	28
AT4G35690	1
AT4G35700	0
AT4G35710	0
AT4G35720	2
AT4G35725	0
AT4G35730	173.50
AT4G35733	0
AT4G35740	133.50
AT4G35750	1616
AT4G35760	1354.50
AT4G35770	87
AT4G35780	513.33
AT4G35783	14
AT4G35785	572.00
AT4G35790	2045.50
AT4G35800	2099.50
AT4G35810	26
AT4G35820	0.50
AT4G35830	6461.00
AT4G35837	0
AT4G35840	101.50
AT4G35850	523.50
AT4G35860	911.50
AT4G35870	313
AT4G35880	364.50
AT4G35890	1713
AT4G35900	25
AT4G35905	130
AT4G35910	199.50
AT4G35920	745.50
AT4G35930	125
AT4G35940	164
AT4G35950	521
AT4G35970	46
AT4G35980	327
AT4G35985	189
AT4G35987	178.00
AT4G36000	0
AT4G36010	267.67
AT4G36020	575
AT4G36030	218
AT4G36032	217
AT4G36040	2444.50
AT4G36050	103
AT4G36052	43
AT4G36060	9
AT4G36070	0
AT4G36080	496.50
AT4G36090	610
AT4G36100	0
AT4G36105	11
AT4G36110	140
AT4G36120	94
AT4G36130	2136
AT4G36140	369
AT4G36150	418.50
AT4G36160	26.50
AT4G36170	0.50
AT4G36180	480
AT4G36190	735.75
AT4G36195	1948.92
AT4G36197	0
AT4G36210	3261.50
AT4G36220	4680.50
AT4G36230	28
AT4G36240	141
AT4G36245	0
AT4G36250	2114
AT4G36260	35
AT4G36268	0
AT4G36270	82.70
AT4G36280	176.30
AT4G36290	301.50
AT4G36350	0
AT4G36360	2097.00
AT4G36370	0
AT4G36380	103
AT4G36390	2005
AT4G36400	482.50
AT4G36410	55.50
AT4G36420	553
AT4G36430	108
AT4G36440	448.50
AT4G36450	4
AT4G36460	0
AT4G36470	110
AT4G36480	627
AT4G36490	4
AT4G36500	1600
AT4G36510	0
AT4G36515	110
AT4G36520	427
AT4G36530	1705
AT4G36540	608
AT4G36550	493.50
AT4G36560	0
AT4G36570	41.50
AT4G36580	101
AT4G36590	5
AT4G36600	2
AT4G36610	21
AT4G36620	10
AT4G36630	720.75
AT4G36635	0
AT4G36640	730.50
AT4G36648	2233.50
AT4G36650	234.50
AT4G36660	475.50
AT4G36670	402.50
AT4G36680	243.50
AT4G36690	1409
AT4G36700	0
AT4G36710	316
AT4G36720	289.17
AT4G36730	831.17
AT4G36740	0
AT4G36750	701
AT4G36760	1690
AT4G36770	27.50
AT4G36780	735.50
AT4G36790	263
AT4G36791	10
AT4G36800	2298
AT4G36808	509.83
AT4G36810	2283.83
AT4G36820	10
AT4G36830	70
AT4G36840	138
AT4G36850	42
AT4G36860	453
AT4G36870	783
AT4G36880	7
AT4G36890	590
AT4G36900	97
AT4G36910	436
AT4G36920	493.00
AT4G36925	0
AT4G36930	38
AT4G36940	668.50
AT4G36945	561
AT4G36950	110.50
AT4G36960	446
AT4G36970	749
AT4G36980	1011.25
AT4G36988	1553.67
AT4G36990	1553.67
AT4G37000	1366
AT4G37010	166.50
AT4G37020	258
AT4G37022	18
AT4G37030	32
AT4G37040	1302.50
AT4G37050	45
AT4G37060	0
AT4G37070	19
AT4G37080	724.50
AT4G37090	290
AT4G37095	13.50
AT4G37100	365
AT4G37110	167
AT4G37120	1328.83
AT4G37130	284
AT4G37140	4
AT4G37150	74
AT4G37160	0
AT4G37170	39
AT4G37175	0
AT4G37180	499.33
AT4G37190	240
AT4G37200	1127.50
AT4G37210	572
AT4G37220	6
AT4G37225	1
AT4G37230	1
AT4G37235	3
AT4G37240	202
AT4G37250	185
AT4G37260	1199.83
AT4G37270	1739.83
AT4G37280	494.50
AT4G37290	19
AT4G37295	16
AT4G37300	2561.33
AT4G37310	1215.50
AT4G37320	149
AT4G37330	515.50
AT4G37340	0
AT4G37360	0
AT4G37370	658.50
AT4G37380	99
AT4G37390	88
AT4G37400	106
AT4G37409	205.50
AT4G37410	208.50
AT4G37420	0.50
AT4G37430	152.33
AT4G37432	145.33
AT4G37440	729.50
AT4G37445	18
AT4G37450	1585.50
AT4G37460	1477.17
AT4G37470	1315.50
AT4G37480	239.00
AT4G37483	31.17
AT4G37490	74.17
AT4G37500	0
AT4G37510	2898.50
AT4G37520	676
AT4G37530	832
AT4G37540	493
AT4G37550	503.50
AT4G37553	170.00
AT4G37560	737.50
AT4G37580	29
AT4G37590	638
AT4G37608	55.50
AT4G37610	146.50
AT4G37630	129.50
AT4G37640	2015.50
AT4G37650	177
AT4G37660	222
AT4G37670	180.50
AT4G37680	762.25
AT4G37682	18
AT4G37685	32.00
AT4G37690	26.50
AT4G37700	5
AT4G37710	1
AT4G37720	0
AT4G37730	21
AT4G37740	174
AT4G37750	269
AT4G37760	1376.50
AT4G37770	39
AT4G37780	3
AT4G37790	722
AT4G37800	2184.50
AT4G37810	30
AT4G37820	455
AT4G37830	3938.00
AT4G37840	0
AT4G37850	0
AT4G37860	1
AT4G37870	4233
AT4G37880	590
AT4G37890	24.50
AT4G37895	10.50
AT4G37900	116.50
AT4G37910	2677.50
AT4G37920	642.50
AT4G37925	1472.50
AT4G37930	34644.17
AT4G37940	0.50
AT4G37950	0
AT4G37970	26
AT4G37980	1635.50
AT4G37990	35
AT4G38000	7
AT4G38010	45.50
AT4G38020	307.50
AT4G38030	2
AT4G38040	491
AT4G38050	148
AT4G38052	0
AT4G38060	374.17
AT4G38070	50.67
AT4G38080	55
AT4G38090	277
AT4G38092	18.50
AT4G38100	525
AT4G38120	578
AT4G38130	2104
AT4G38140	1
AT4G38150	145
AT4G38160	1102
AT4G38170	147
AT4G38180	187
AT4G38190	0
AT4G38200	983.50
AT4G38210	30
AT4G38215	18
AT4G38220	1517.50
AT4G38225	1217.17
AT4G38230	151
AT4G38240	467
AT4G38250	1759.50
AT4G38260	536
AT4G38270	357.50
AT4G38280	299.83
AT4G38290	86.33
AT4G38300	83
AT4G38310	20
AT4G38320	292.75
AT4G38330	53
AT4G38340	59
AT4G38350	1228.00
AT4G38360	946.17
AT4G38370	158.50
AT4G38380	53
AT4G38390	0
AT4G38400	232
AT4G38401	0
AT4G38405	0
AT4G38410	3.17
AT4G38420	237
AT4G38430	1577.67
AT4G38440	342.62
AT4G38460	2895
AT4G38470	779.00
AT4G38480	129
AT4G38490	356.83
AT4G38495	98.33
AT4G38500	692.83
AT4G38510	3098
AT4G38520	2240.00
AT4G38530	14.67
AT4G38540	235.67
AT4G38545	237.67
AT4G38550	2970.46
AT4G38552	2900.46
AT4G38560	492.50
AT4G38570	140.50
AT4G38580	265
AT4G38590	0
AT4G38600	3598.50
AT4G38620	656
AT4G38630	2587.50
AT4G38640	664.50
AT4G38650	57
AT4G38660	370
AT4G38670	188
AT4G38680	1703.50
AT4G38690	446.33
AT4G38700	48
AT4G38710	1351.75
AT4G38730	147
AT4G38740	3445.42
AT4G38760	1152.50
AT4G38770	22883.83
AT4G38780	37
AT4G38781	0
AT4G38790	895.50
AT4G38800	2352.50
AT4G38810	826
AT4G38820	7.50
AT4G38825	7.50
AT4G38830	29.50
AT4G38840	505.50
AT4G38850	27
AT4G38860	702
AT4G38870	17
AT4G38880	0.50
AT4G38890	769.50
AT4G38900	470.50
AT4G38910	122
AT4G38920	4044.67
AT4G38930	389.50
AT4G38932	753.00
AT4G38940	99
AT4G38950	612
AT4G38960	102
AT4G38970	53688.58
AT4G38980	118
AT4G38990	0
AT4G39000	0
AT4G39010	40
AT4G39020	6
AT4G39030	1843.00
AT4G39040	1893.00
AT4G39050	1337.50
AT4G39060	5.50
AT4G39070	48
AT4G39080	6921.50
AT4G39090	10905.00
AT4G39100	918.50
AT4G39110	4
AT4G39120	495.50
AT4G39130	0
AT4G39140	685
AT4G39150	1167.50
AT4G39160	333.50
AT4G39170	1093
AT4G39180	160.67
AT4G39190	148
AT4G39195	0
AT4G39200	4816.08
AT4G39210	1284.50
AT4G39220	728.50
AT4G39230	144
AT4G39235	101
AT4G39240	582.50
AT4G39250	2
AT4G39260	4068.50
AT4G39270	545.50
AT4G39280	1203
AT4G39290	0
AT4G39300	237
AT4G39320	49
AT4G39330	3139.33
AT4G39340	8
AT4G39345	0
AT4G39350	1761.75
AT4G39360	0
AT4G39361	17.00
AT4G39363	34.83
AT4G39364	30.33
AT4G39366	44.33
AT4G39370	227
AT4G39380	101
AT4G39390	651.50
AT4G39400	3317
AT4G39403	7
AT4G39404	4
AT4G39410	18
AT4G39420	1186.50
AT4G39460	1144.00
AT4G39470	222.50
AT4G39480	2
AT4G39490	0
AT4G39500	0.33
AT4G39510	225
AT4G39520	1232
AT4G39530	47.75
AT4G39540	597.50
AT4G39550	42
AT4G39560	105.50
AT4G39570	186.50
AT4G39580	64
AT4G39590	1
AT4G39600	19
AT4G39610	43
AT4G39615	0
AT4G39620	491
AT4G39630	61
AT4G39640	1405.50
AT4G39650	0
AT4G39660	600
AT4G39670	608
AT4G39672	0
AT4G39675	0
AT4G39680	1833
AT4G39690	880
AT4G39700	1
AT4G39710	1696.50
AT4G39720	18
AT4G39730	3026.00
AT4G39740	221
AT4G39745	0
AT4G39750	0
AT4G39753	0
AT4G39756	0
AT4G39760	0
AT4G39770	107
AT4G39780	140
AT4G39790	19
AT4G39795	16
AT4G39800	5534
AT4G39810	16
AT4G39820	732
AT4G39830	656
AT4G39838	703.00
AT4G39840	836.00
AT4G39850	1468
AT4G39860	322
AT4G39865	0
AT4G39870	330.83
AT4G39880	687.50
AT4G39890	207.50
AT4G39900	506
AT4G39910	758
AT4G39917	0
AT4G39920	209
AT4G39925	38.50
AT4G39930	21.50
AT4G39940	1770
AT4G39950	3145
AT4G39952	46
AT4G39955	173
AT4G39960	2473.33
AT4G39970	1647.00
AT4G39980	2464.50
AT4G39985	0
AT4G39986	0.50
AT4G39990	790.50
AT4G40000	69
AT4G40010	2
AT4G40011	0
AT4G40020	27
AT4G40030	3036.50
AT4G40040	5892.33
AT4G40042	191
AT4G40045	274.50
AT4G40050	822
AT4G40060	767
AT4G40065	195
AT4G40070	53
AT4G40080	45.50
AT4G40085	45.50
AT4G40090	8
AT4G40100	0
AT5G01010	2070.50
AT5G01015	158
AT5G01020	1452
AT5G01030	292
AT5G01040	23
AT5G01050	1
AT5G01060	3
AT5G01070	2
AT5G01075	89
AT5G01080	0
AT5G01090	404
AT5G01100	647
AT5G01110	36
AT5G01120	17
AT5G01130	0
AT5G01140	0
AT5G01150	0
AT5G01160	296
AT5G01170	181.50
AT5G01175	16
AT5G01180	84.50
AT5G01190	20
AT5G01200	40
AT5G01210	255
AT5G01215	255
AT5G01220	1231.50
AT5G01225	9
AT5G01230	249.50
AT5G01240	1008
AT5G01250	31
AT5G01260	395
AT5G01270	714.50
AT5G01280	0
AT5G01290	385
AT5G01300	17
AT5G01310	114
AT5G01320	5
AT5G01330	27
AT5G01340	203.50
AT5G01350	1033.50
AT5G01360	16
AT5G01365	0
AT5G01370	105
AT5G01380	11
AT5G01390	178.67
AT5G01400	709
AT5G01410	4625.50
AT5G01420	13
AT5G01430	384
AT5G01440	0.50
AT5G01445	21.50
AT5G01450	375
AT5G01460	862
AT5G01470	210
AT5G01480	6
AT5G01490	1
AT5G01500	362
AT5G01510	150.50
AT5G01520	92.50
AT5G01530	66413.17
AT5G01540	386.50
AT5G01542	386.50
AT5G01550	163
AT5G01560	399.33
AT5G01570	12
AT5G01580	18
AT5G01590	3134
AT5G01595	324
AT5G01600	808
AT5G01610	120.50
AT5G01620	200.50
AT5G01630	134.50
AT5G01640	109
AT5G01650	1328
AT5G01660	16
AT5G01670	201
AT5G01680	0
AT5G01690	0
AT5G01700	16
AT5G01710	821.00
AT5G01712	821.00
AT5G01720	962.00
AT5G01730	126.83
AT5G01732	112.83
AT5G01734	0
AT5G01740	14.50
AT5G01747	1
AT5G01750	6401.58
AT5G01760	11
AT5G01770	300.33
AT5G01780	314
AT5G01790	194
AT5G01800	1446
AT5G01810	685.17
AT5G01820	1085
AT5G01830	102
AT5G01840	51.67
AT5G01849	0
AT5G01850	510
AT5G01860	0
AT5G01870	32
AT5G01880	50
AT5G01881	12.50
AT5G01890	480.67
AT5G01900	92.50
AT5G01910	71
AT5G01920	2264
AT5G01930	236.50
AT5G01940	14
AT5G01950	818.50
AT5G01960	878
AT5G01970	266
AT5G01980	574.50
AT5G01990	299.50
AT5G02000	0
AT5G02010	96
AT5G02020	48
AT5G02021	0
AT5G02025	0
AT5G02030	256.50
AT5G02035	0
AT5G02040	466.50
AT5G02050	624.50
AT5G02060	35.50
AT5G02070	30.50
AT5G02080	53
AT5G02090	11
AT5G02100	359
AT5G02110	0
AT5G02120	962
AT5G02130	415.00
AT5G02140	23
AT5G02150	322
AT5G02160	8185.75
AT5G02170	11
AT5G02180	201.50
AT5G02190	62
AT5G02200	18
AT5G02210	8.50
AT5G02220	20
AT5G02230	241.50
AT5G02240	4238.67
AT5G02250	756.50
AT5G02260	133.50
AT5G02270	543
AT5G02280	169.33
AT5G02290	2137.83
AT5G02310	1468.67
AT5G02320	49
AT5G02330	3
AT5G02340	0.50
AT5G02350	2
AT5G02360	0
AT5G02370	9523.08
AT5G02380	9804.17
AT5G02385	0
AT5G02390	6
AT5G02400	23
AT5G02410	461.50
AT5G02420	16
AT5G02430	48
AT5G02435	0
AT5G02440	19.50
AT5G02450	2311.00
AT5G02460	52.33
AT5G02470	146.00
AT5G02480	1485
AT5G02490	3287.58
AT5G02500	41675.17
AT5G02502	315.50
AT5G02505	0
AT5G02510	3
AT5G02520	70
AT5G02530	968.25
AT5G02540	137.50
AT5G02550	50
AT5G02560	179
AT5G02570	21
AT5G02580	1
AT5G02590	207
AT5G02600	106
AT5G02610	1568.50
AT5G02615	0
AT5G02620	763
AT5G02630	212
AT5G02640	12
AT5G02650	95
AT5G02660	0
AT5G02670	148
AT5G02680	166.00
AT5G02690	91.50
AT5G02700	0
AT5G02710	754.50
AT5G02720	193.50
AT5G02725	0
AT5G02730	0
AT5G02740	628
AT5G02750	9
AT5G02760	445
AT5G02770	1977
AT5G02780	227.25
AT5G02790	5418.25
AT5G02800	363
AT5G02810	641.50
AT5G02811	0
AT5G02815	0
AT5G02820	193
AT5G02830	1357
AT5G02840	1050.50
AT5G02850	332
AT5G02860	314.83
AT5G02870	6312.67
AT5G02880	1084
AT5G02890	330
AT5G02900	0
AT5G02910	122
AT5G02920	0
AT5G02930	3.50
AT5G02940	2794.17
AT5G02950	88
AT5G02960	6060.83
AT5G02970	626
AT5G02980	0
AT5G02990	1
AT5G03000	0
AT5G03010	0
AT5G03020	37
AT5G03030	492
AT5G03040	3123.50
AT5G03050	194
AT5G03060	14
AT5G03070	153
AT5G03080	616.50
AT5G03090	2
AT5G03100	74
AT5G03110	121
AT5G03120	791
AT5G03130	4
AT5G03140	487.75
AT5G03150	93
AT5G03160	1549.00
AT5G03170	130.50
AT5G03180	105
AT5G03190	605
AT5G03200	256
AT5G03204	8
AT5G03210	183
AT5G03220	156
AT5G03230	163
AT5G03240	9993.50
AT5G03250	29
AT5G03260	95
AT5G03270	19
AT5G03280	2082.50
AT5G03285	106.50
AT5G03290	2820.50
AT5G03300	2378.50
AT5G03310	7
AT5G03320	736
AT5G03330	441.50
AT5G03340	983
AT5G03345	448.50
AT5G03350	7048.75
AT5G03360	219
AT5G03370	401
AT5G03380	921.50
AT5G03390	77.50
AT5G03400	0
AT5G03406	129.00
AT5G03415	269
AT5G03420	699.50
AT5G03430	1510.00
AT5G03435	26
AT5G03440	126.50
AT5G03445	2
AT5G03450	183
AT5G03452	0
AT5G03455	1416.50
AT5G03460	1345
AT5G03470	243.50
AT5G03480	0
AT5G03490	258
AT5G03495	19
AT5G03500	196
AT5G03510	41
AT5G03520	1471.50
AT5G03530	177
AT5G03540	1395.00
AT5G03545	61
AT5G03550	0
AT5G03552	29
AT5G03555	489.50
AT5G03560	302
AT5G03570	0
AT5G03580	0
AT5G03590	0
AT5G03600	0
AT5G03610	494.50
AT5G03620	2
AT5G03630	3405.50
AT5G03640	15
AT5G03650	1792.50
AT5G03660	1250.50
AT5G03668	30
AT5G03670	58.50
AT5G03680	30
AT5G03690	186.50
AT5G03700	36
AT5G03705	0
AT5G03710	0
AT5G03720	77
AT5G03730	1333.50
AT5G03740	693
AT5G03745	0
AT5G03750	0
AT5G03760	1225
AT5G03770	62
AT5G03775	0
AT5G03780	52
AT5G03790	10
AT5G03795	6
AT5G03800	177
AT5G03810	0
AT5G03820	0
AT5G03830	118
AT5G03837	0
AT5G03840	5
AT5G03850	1762
AT5G03860	5
AT5G03870	62.50
AT5G03880	3897
AT5G03890	9
AT5G03900	1687.00
AT5G03905	527.83
AT5G03910	1176.33
AT5G03920	0
AT5G03930	5.50
AT5G03940	3765.00
AT5G03944	0
AT5G03960	9
AT5G03970	173
AT5G03980	0
AT5G03990	161.50
AT5G03995	28.50
AT5G04000	6
AT5G04010	2
AT5G04020	561.50
AT5G04030	0
AT5G04040	624
AT5G04045	0
AT5G04047	0
AT5G04050	76
AT5G04060	271
AT5G04070	153
AT5G04080	111.50
AT5G04090	342.33
AT5G04110	200.17
AT5G04120	0
AT5G04130	637.50
AT5G04140	27209.00
AT5G04150	10.50
AT5G04160	444
AT5G04170	1685
AT5G04180	81
AT5G04190	10.33
AT5G04200	67
AT5G04210	2
AT5G04220	210
AT5G04230	229
AT5G04238	13.50
AT5G04240	370
AT5G04250	107.50
AT5G04260	760.83
AT5G04267	0
AT5G04270	103
AT5G04275	0
AT5G04280	522
AT5G04290	490.75
AT5G04310	27
AT5G04320	178.50
AT5G04330	63.50
AT5G04340	236
AT5G04347	0
AT5G04350	0
AT5G04360	1068
AT5G04370	8
AT5G04380	0
AT5G04386	0
AT5G04390	8
AT5G04400	0
AT5G04410	2131
AT5G04420	615.50
AT5G04430	2725.22
AT5G04440	1361.17
AT5G04460	310
AT5G04470	126.50
AT5G04480	800
AT5G04490	591.75
AT5G04500	0
AT5G04510	647.50
AT5G04520	165.50
AT5G04530	719
AT5G04540	704.50
AT5G04550	2019
AT5G04560	1474.00
AT5G04590	6486
AT5G04600	662.50
AT5G04610	42
AT5G04620	214
AT5G04630	2
AT5G04640	0
AT5G04660	91
AT5G04670	370
AT5G04680	39
AT5G04690	17
AT5G04700	55
AT5G04710	766
AT5G04720	1847
AT5G04730	0
AT5G04740	1518.50
AT5G04750	1324.50
AT5G04760	421
AT5G04770	38
AT5G04780	82
AT5G04790	3
AT5G04800	1200.50
AT5G04810	1628
AT5G04820	151
AT5G04830	1543
AT5G04840	76
AT5G04850	508
AT5G04853	0
AT5G04860	176
AT5G04870	1893.33
AT5G04885	781
AT5G04890	63
AT5G04895	133
AT5G04900	515
AT5G04910	279
AT5G04920	1676
AT5G04930	4958
AT5G04940	383
AT5G04950	400.50
AT5G04960	0
AT5G04970	1
AT5G04980	73
AT5G04990	658
AT5G05000	470.50
AT5G05010	3746.50
AT5G05020	0
AT5G05030	0
AT5G05040	0
AT5G05050	0
AT5G05060	525
AT5G05070	0
AT5G05080	1033.00
AT5G05090	385
AT5G05100	1061
AT5G05110	658.00
AT5G05113	0
AT5G05120	0
AT5G05130	51
AT5G05140	590
AT5G05150	0
AT5G05160	120
AT5G05170	7640.50
AT5G05180	168.50
AT5G05190	776.50
AT5G05200	4254.75
AT5G05210	416.50
AT5G05220	2
AT5G05230	439
AT5G05240	87
AT5G05250	482
AT5G05260	0
AT5G05270	601
AT5G05280	2
AT5G05282	2
AT5G05290	0.50
AT5G05300	139.50
AT5G05310	204
AT5G05320	76
AT5G05330	34
AT5G05340	438.50
AT5G05350	38
AT5G05360	451
AT5G05365	123.50
AT5G05370	375.50
AT5G05380	96
AT5G05390	2
AT5G05400	9
AT5G05410	101
AT5G05420	6.50
AT5G05430	12.50
AT5G05435	53
AT5G05440	245.50
AT5G05450	434
AT5G05460	485
AT5G05470	374.50
AT5G05480	222.50
AT5G05490	11.50
AT5G05500	0
AT5G05510	10
AT5G05520	583.50
AT5G05530	0
AT5G05540	233.50
AT5G05550	163
AT5G05560	431
AT5G05570	535
AT5G05580	1879.75
AT5G05590	179.50
AT5G05598	0
AT5G05600	384
AT5G05610	924
AT5G05620	223
AT5G05630	47
AT5G05640	4
AT5G05650	0
AT5G05657	0
AT5G05660	693.50
AT5G05670	302.50
AT5G05680	231
AT5G05690	1815
AT5G05700	459
AT5G05710	104
AT5G05720	0
AT5G05730	1414.00
AT5G05740	2024.50
AT5G05750	473.50
AT5G05760	199.50
AT5G05770	0
AT5G05780	1732.50
AT5G05790	44.50
AT5G05795	0
AT5G05800	313
AT5G05810	38
AT5G05820	606
AT5G05830	209
