Geneid	/blue/jkim6/share/braskey/data/ref5/HISAT2/Y62.sam
AT5G04040	547
AT5G04045	0
AT5G04047	0
AT5G04050	75
AT5G04060	388
AT5G04070	181
AT5G04080	128.50
AT5G04090	304.50
AT5G04110	242
AT5G04120	0
AT5G04130	520.50
AT5G04140	15884.83
AT5G04150	27
AT5G04160	620.50
AT5G04170	1895.50
AT5G04180	67.50
AT5G04190	42
AT5G04200	81
AT5G04210	0
AT5G04220	112
AT5G04230	320
AT5G04238	8
AT5G04240	292
AT5G04250	100
AT5G04260	842
AT5G04267	0
AT5G04270	172
AT5G04275	1
AT5G04280	471
AT5G04290	386.50
AT5G04310	47
AT5G04320	173.50
AT5G04330	63.50
AT5G04340	374
AT5G04347	0
AT5G04350	0
AT5G04360	761
AT5G04370	0
AT5G04380	0
AT5G04386	0
AT5G04390	10
AT5G04400	0
AT5G04410	1423
AT5G04420	559
AT5G04430	2609.50
AT5G04440	1461.00
AT5G04460	209
AT5G04470	272
AT5G04480	469
AT5G04490	820
AT5G04500	0
AT5G04510	607.50
AT5G04520	178.50
AT5G04530	784.50
AT5G04540	324
AT5G04550	1756.50
AT5G04560	741.67
AT5G04590	6575
AT5G04600	850
AT5G04610	40
AT5G04620	196
AT5G04630	2
AT5G04640	0
AT5G04660	164
AT5G04670	373
AT5G04680	30
AT5G04690	5
AT5G04700	36
AT5G04710	702
AT5G04720	1232
AT5G04730	0
AT5G04740	1660.50
AT5G04750	1634
AT5G04760	471
AT5G04770	98
AT5G04780	58
AT5G04790	25.50
AT5G04800	1101
AT5G04810	1260
AT5G04820	226
AT5G04830	1639.50
AT5G04840	46
AT5G04850	884
AT5G04853	0
AT5G04860	148
AT5G04870	1498
AT5G04885	571
AT5G04890	49
AT5G04895	89
AT5G04900	476
AT5G04910	291.50
AT5G04920	1130.50
AT5G04930	2066.50
AT5G04940	217.50
AT5G04950	520
AT5G04960	0
AT5G04970	7
AT5G04980	127
AT5G04990	893
AT5G05000	653
AT5G05010	3287.50
AT5G05020	0
AT5G05030	0
AT5G05040	0.50
AT5G05050	0
AT5G05060	736.50
AT5G05070	0
AT5G05080	1338.00
AT5G05090	524.67
AT5G05100	1357
AT5G05110	847
AT5G05113	0
AT5G05120	0
AT5G05130	62
AT5G05140	574
AT5G05150	0
AT5G05160	74
AT5G05170	8026
AT5G05180	217
AT5G05190	473.50
AT5G05200	3885.50
AT5G05210	418
AT5G05220	0
AT5G05230	449
AT5G05240	98
AT5G05250	792
AT5G05260	0
AT5G05270	972
AT5G05280	0.50
AT5G05282	0.50
AT5G05290	0
AT5G05300	143
AT5G05310	185.50
AT5G05320	121
AT5G05330	40
AT5G05340	89
AT5G05350	19
AT5G05360	573
AT5G05365	167
AT5G05370	600
AT5G05380	79
AT5G05390	5
AT5G05400	15.50
AT5G05410	51
AT5G05420	0
AT5G05430	41
AT5G05435	137
AT5G05440	1499
AT5G05450	470
AT5G05460	309
AT5G05470	246.50
AT5G05480	183.50
AT5G05490	3
AT5G05500	0
AT5G05510	11
AT5G05520	357
AT5G05530	0
AT5G05540	188.50
AT5G05550	172
AT5G05560	189
AT5G05570	370
AT5G05580	1456
AT5G05590	212.50
AT5G05598	0
AT5G05600	557
AT5G05610	1379
AT5G05620	260
AT5G05630	56
AT5G05640	17
AT5G05650	0
AT5G05657	0
AT5G05660	565
AT5G05670	298
AT5G05680	196
AT5G05690	3069
AT5G05700	542
AT5G05710	180.50
AT5G05720	0
AT5G05730	1120.50
AT5G05740	1709.50
AT5G05750	539.50
AT5G05760	299
AT5G05770	0
AT5G05780	1464
AT5G05790	115
AT5G05795	0
AT5G05800	313
AT5G05810	66
AT5G05820	697
AT5G05830	242.50
AT5G05840	58.50
AT5G05850	312
AT5G05860	154
AT5G05870	223
AT5G05880	7
AT5G05890	181
AT5G05900	0
AT5G05910	0
AT5G05920	168
AT5G05930	431.00
AT5G05940	41
AT5G05945	0
AT5G05950	398
AT5G05960	627
AT5G05965	25
AT5G05970	197.50
AT5G05980	494.50
AT5G05985	0
AT5G05987	261
AT5G05990	312
AT5G06000	36
AT5G06010	0
AT5G06020	0
AT5G06030	0
AT5G06040	0
AT5G06043	0
AT5G06050	277
AT5G06060	1089.50
AT5G06070	4
AT5G06080	0
AT5G06090	0
AT5G06100	265
AT5G06110	685.50
AT5G06120	508
AT5G06125	0
AT5G06130	1894.50
AT5G06140	1059.83
AT5G06150	163
AT5G06160	326
AT5G06165	21
AT5G06170	0
AT5G06180	140
AT5G06190	69
AT5G06200	0
AT5G06210	416
AT5G06220	942.33
AT5G06230	178.83
AT5G06240	236
AT5G06250	26
AT5G06260	719
AT5G06265	441
AT5G06270	453.50
AT5G06280	519
AT5G06290	4965.50
AT5G06300	74
AT5G06310	170.50
AT5G06320	5657.50
AT5G06330	187
AT5G06340	1577
AT5G06350	168
AT5G06360	1065.00
AT5G06370	926
AT5G06380	19
AT5G06390	1593.50
AT5G06400	20
AT5G06410	187
AT5G06420	80
AT5G06430	147.50
AT5G06440	636
AT5G06450	325
AT5G06460	489
AT5G06470	37
AT5G06480	51
AT5G06490	0
AT5G06500	0
AT5G06510	104
AT5G06520	0
AT5G06530	1693
AT5G06540	18
AT5G06550	132
AT5G06560	602.50
AT5G06570	92.50
AT5G06580	590
AT5G06590	33
AT5G06600	1922
AT5G06610	160
AT5G06620	47
AT5G06630	0
AT5G06640	0
AT5G06650	2
AT5G06660	490
AT5G06670	78
AT5G06680	235
AT5G06685	0
AT5G06690	2008.33
AT5G06700	2351.50
AT5G06710	107
AT5G06720	63
AT5G06730	14
AT5G06740	4
AT5G06750	291
AT5G06755	0
AT5G06760	13
AT5G06770	384
AT5G06780	345
AT5G06790	287
AT5G06800	13
AT5G06810	172
AT5G06820	7.50
AT5G06830	387.50
AT5G06839	0
AT5G06850	60
AT5G06860	163
AT5G06865	172
AT5G06870	709.50
AT5G06890	0
AT5G06900	5
AT5G06905	0
AT5G06910	394
AT5G06920	0
AT5G06930	158.50
AT5G06940	43.50
AT5G06950	221
AT5G06960	314
AT5G06970	570
AT5G06980	449.50
AT5G06990	5
AT5G07000	307
AT5G07010	61
AT5G07020	6947.75
AT5G07030	1221
AT5G07040	0
AT5G07050	0
AT5G07060	15
AT5G07070	129
AT5G07080	76
AT5G07090	5216.75
AT5G07100	189
AT5G07110	339.83
AT5G07120	418.83
AT5G07130	55
AT5G07135	0
AT5G07140	42
AT5G07150	116.50
AT5G07152	58.50
AT5G07160	0
AT5G07170	0
AT5G07180	81
AT5G07190	0
AT5G07200	0
AT5G07210	0
AT5G07220	2954.50
AT5G07225	0
AT5G07230	0
AT5G07240	828.17
AT5G07250	495.67
AT5G07260	0
AT5G07270	358
AT5G07280	27
AT5G07290	522
AT5G07300	1084
AT5G07310	0
AT5G07315	0
AT5G07320	235
AT5G07322	27
AT5G07330	0
AT5G07340	794
AT5G07350	1836
AT5G07360	535
AT5G07370	1509
AT5G07380	17.50
AT5G07390	3.50
AT5G07400	44
AT5G07410	0
AT5G07420	0
AT5G07430	0
AT5G07440	1061
AT5G07450	0
AT5G07460	939
AT5G07470	1101
AT5G07475	27
AT5G07480	0
AT5G07490	0
AT5G07500	0
AT5G07510	0
AT5G07520	2
AT5G07530	0
AT5G07540	0
AT5G07550	0
AT5G07560	7.33
AT5G07570	17
AT5G07571	8.83
AT5G07572	8.83
AT5G07580	2723.50
AT5G07590	187
AT5G07600	0
AT5G07610	147.50
AT5G07620	78.50
AT5G07625	0
AT5G07630	290
AT5G07640	7
AT5G07650	6.50
AT5G07660	43
AT5G07670	296
AT5G07675	0
AT5G07680	22
AT5G07690	395
AT5G07700	27
AT5G07710	188
AT5G07720	38
AT5G07730	130
AT5G07740	872.50
AT5G07760	15
AT5G07770	699
AT5G07780	20
AT5G07790	75
AT5G07800	55
AT5G07810	9
AT5G07820	191
AT5G07830	507.50
AT5G07840	147.50
AT5G07842	150.00
AT5G07850	0
AT5G07860	539
AT5G07870	265
AT5G07880	10
AT5G07890	212
AT5G07900	191
AT5G07910	600
AT5G07920	341
AT5G07930	0
AT5G07940	442
AT5G07950	114
AT5G07960	1087
AT5G07970	367
AT5G07980	325.50
AT5G07990	274
AT5G08000	524
AT5G08010	227
AT5G08020	129
AT5G08030	5
AT5G08040	727.50
AT5G08050	5059
AT5G08055	0
AT5G08060	2085.50
AT5G08070	65
AT5G08075	0
AT5G08080	794
AT5G08090	0
AT5G08100	632
AT5G08110	93
AT5G08120	445
AT5G08130	1004.50
AT5G08139	235
AT5G08141	0
AT5G08150	43
AT5G08160	1283
AT5G08170	478
AT5G08180	994.50
AT5G08185	313.50
AT5G08190	321
AT5G08200	363.50
AT5G08210	13
AT5G08220	17
AT5G08230	178
AT5G08240	417
AT5G08250	5
AT5G08260	2803.50
AT5G08270	193
AT5G08280	5823.50
AT5G08290	2025
AT5G08300	1976
AT5G08305	49.50
AT5G08310	31
AT5G08315	0
AT5G08320	352
AT5G08330	2125.50
AT5G08335	205
AT5G08340	139
AT5G08350	94
AT5G08360	15
AT5G08370	364.50
AT5G08380	938
AT5G08390	317
AT5G08391	8
AT5G08400	327
AT5G08410	4142.50
AT5G08415	503
AT5G08420	936.50
AT5G08430	346
AT5G08440	313.50
AT5G08450	912
AT5G08460	1
AT5G08470	436
AT5G08480	20.50
AT5G08490	28.50
AT5G08500	437
AT5G08505	0
AT5G08510	111.50
AT5G08520	881
AT5G08530	3733.33
AT5G08535	172
AT5G08540	1344.50
AT5G08550	309.50
AT5G08560	892
AT5G08565	193
AT5G08570	1268
AT5G08580	312
AT5G08590	1520.50
AT5G08600	33.50
AT5G08610	902
AT5G08620	206
AT5G08630	189
AT5G08640	923
AT5G08650	3124.50
AT5G08660	553.50
AT5G08670	4925.50
AT5G08680	2949.75
AT5G08690	5586.92
AT5G08695	0
AT5G08710	313.00
AT5G08712	0
AT5G08717	0
AT5G08720	458
AT5G08730	0
AT5G08740	910.50
AT5G08750	361
AT5G08760	2480.00
AT5G08770	166
AT5G08780	142.50
AT5G08790	1496
AT5G09210	0.33
AT5G09220	3073
AT5G09225	603.00
AT5G09230	218.67
AT5G09240	121.17
AT5G09250	374
AT5G09260	304
AT5G09270	244
AT5G09280	3
AT5G09290	141.50
AT5G09300	87.50
AT5G09310	378
AT5G09320	130
AT5G09330	1343
AT5G09340	0
AT5G09345	0
AT5G09350	109
AT5G09360	0
AT5G09370	0
AT5G09380	121
AT5G09390	292.50
AT5G09400	628
AT5G09410	478
AT5G09420	168
AT5G09430	8
AT5G09440	782
AT5G09443	37
AT5G09445	37
AT5G09450	275
AT5G09460	501.60
AT5G09461	501.60
AT5G09462	501.60
AT5G09463	501.60
AT5G09470	14
AT5G09480	23
AT5G09490	0
AT5G09500	1
AT5G09510	2880.00
AT5G09520	7
AT5G09530	42
AT5G09540	72
AT5G09550	0
AT5G09560	0
AT5G09570	2
AT5G09580	24.50
AT5G09585	17.50
AT5G09590	731
AT5G09600	1839.50
AT5G09610	0
AT5G09620	1481
AT5G09630	84
AT5G09640	3.50
AT5G09650	4893.50
AT5G09655	0
AT5G09660	19363.00
AT5G09670	418
AT5G09672	405
AT5G09680	534
AT5G09690	28
AT5G09700	0
AT5G09710	13
AT5G09711	0
AT5G09720	0
AT5G09730	10
AT5G09740	204
AT5G09750	0
AT5G09755	0
AT5G09760	420
AT5G09770	361.50
AT5G09780	0
AT5G09790	155.50
AT5G09800	65
AT5G09805	32
AT5G09810	7813
AT5G09820	590.50
AT5G09830	457
AT5G09840	49
AT5G09850	1065
AT5G09860	551.00
AT5G09870	2784
AT5G09876	0
AT5G09880	470.50
AT5G09890	979
AT5G09900	1880
AT5G09910	0
AT5G09920	861
AT5G09930	0
AT5G09940	0
AT5G09950	39
AT5G09960	613.50
AT5G09970	4
AT5G09975	0
AT5G09976	26.50
AT5G09978	8.50
AT5G09980	12
AT5G09990	53
AT5G09995	336.50
AT5G10000	0
AT5G10010	623
AT5G10020	629
AT5G10030	257.50
AT5G10040	0
AT5G10050	237.50
AT5G10060	343
AT5G10070	356
AT5G10080	83.42
AT5G10090	0
AT5G10100	9.50
AT5G10110	199
AT5G10120	0
AT5G10130	9
AT5G10140	22
AT5G10150	750
AT5G10160	788
AT5G10170	284
AT5G10180	1693
AT5G10190	478
AT5G10200	262
AT5G10210	0
AT5G10220	0
AT5G10230	16
AT5G10235	0
AT5G10240	240
AT5G10250	52
AT5G10260	46
AT5G10270	301
AT5G10278	2
AT5G10280	7
AT5G10290	453
AT5G10300	96
AT5G10310	62
AT5G10320	129
AT5G10330	496
AT5G10336	9
AT5G10340	2
AT5G10350	634.00
AT5G10360	4838.58
AT5G10370	230
AT5G10380	2492.72
AT5G10390	534
AT5G10400	1287.50
AT5G10410	109
AT5G10420	7
AT5G10430	1204
AT5G10440	62
AT5G10450	11487.50
AT5G10455	0
AT5G10460	451.50
AT5G10470	1601
AT5G10480	1923
AT5G10490	801
AT5G10500	0
AT5G10504	0
AT5G10510	57.50
AT5G10520	55
AT5G10525	0
AT5G10530	37
AT5G10540	1538
AT5G10550	1293
AT5G10560	1334.50
AT5G10570	25
AT5G10572	25
AT5G10580	3
AT5G10590	0
AT5G10600	217
AT5G10605	14.50
AT5G10610	447
AT5G10620	135
AT5G10625	2.50
AT5G10630	299
AT5G10650	280
AT5G10660	5
AT5G10680	11
AT5G10690	810
AT5G10695	566
AT5G10700	316.50
AT5G10710	307
AT5G10720	0
AT5G10730	382.50
AT5G10740	353
AT5G10745	443
AT5G10750	638
AT5G10760	7709.00
AT5G10770	540
AT5G10780	1486.50
AT5G10790	213
AT5G10800	30
AT5G10810	880
AT5G10820	109.50
AT5G10830	142
AT5G10840	2324
AT5G10860	5737.50
AT5G10870	249
AT5G10880	0
AT5G10890	16
AT5G10900	64
AT5G10910	212
AT5G10920	550.50
AT5G10930	257.50
AT5G10940	450
AT5G10945	0
AT5G10946	72
AT5G10950	293
AT5G10960	2928.50
AT5G10970	96
AT5G10980	3180.50
AT5G10990	7
AT5G11000	1293
AT5G11010	247
AT5G11020	110
AT5G11027	0
AT5G11030	346
AT5G11040	553.50
AT5G11050	0
AT5G11060	1580.75
AT5G11070	3099
AT5G11080	1
AT5G11090	979
AT5G11100	10
AT5G11110	222.50
AT5G11130	0
AT5G11140	6
AT5G11150	1147
AT5G11160	216
AT5G11170	3034.50
AT5G11180	0
AT5G11190	102
AT5G11200	1664.75
AT5G11210	33
AT5G11220	0
AT5G11225	0
AT5G11230	138
AT5G11240	289
AT5G11250	410.50
AT5G11260	525
AT5G11270	765.50
AT5G11280	611
AT5G11290	0
AT5G11300	62
AT5G11310	90
AT5G11320	7
AT5G11325	0
AT5G11330	1274
AT5G11340	739
AT5G11350	314.50
AT5G11360	3.50
AT5G11370	0
AT5G11380	392
AT5G11390	240.50
AT5G11400	0
AT5G11410	55
AT5G11412	2
AT5G11416	0
AT5G11420	5426.50
AT5G11425	25.50
AT5G11430	328.50
AT5G11440	0
AT5G11450	1988.00
AT5G11460	149
AT5G11470	39
AT5G11475	0
AT5G11480	2506.50
AT5G11490	996
AT5G11500	2831
AT5G11510	74
AT5G11520	1869.50
AT5G11530	287
AT5G11540	27
AT5G11550	527
AT5G11560	2026
AT5G11570	0
AT5G11580	991
AT5G11590	40.00
AT5G11600	361
AT5G11610	529
AT5G11620	4
AT5G11630	242
AT5G11640	396.00
AT5G11650	887.00
AT5G11660	0
AT5G11670	8016.50
AT5G11680	807.50
AT5G11690	267
AT5G11700	1369
AT5G11710	1436
AT5G11720	886
AT5G11730	326
AT5G11740	17307
AT5G11750	364
AT5G11760	459
AT5G11770	2318.50
AT5G11780	14.50
AT5G11790	2622
AT5G11800	320
AT5G11810	711
AT5G11820	2.50
AT5G11830	0
AT5G11840	1168
AT5G11850	663
AT5G11860	652.50
AT5G11870	8
AT5G11880	1259.50
AT5G11890	607
AT5G11900	664
AT5G11910	706
AT5G11920	499.50
AT5G11930	73
AT5G11940	0
AT5G11950	869.50
AT5G11960	676
AT5G11970	1206
AT5G11977	0
AT5G11980	487
AT5G11990	9
AT5G12000	0
AT5G12010	698
AT5G12020	1
AT5G12030	10
AT5G12040	971.75
AT5G12043	0
AT5G12050	548
AT5G12060	0
AT5G12070	0
AT5G12080	289
AT5G12090	0
AT5G12100	42
AT5G12110	183
AT5G12120	1359
AT5G12130	1046
AT5G12140	4238.50
AT5G12150	2281
AT5G12170	1030.50
AT5G12180	4
AT5G12190	759
AT5G12200	1180.50
AT5G12210	1110.00
AT5G12220	203
AT5G12230	433.00
AT5G12235	31
AT5G12236	0
AT5G12240	657
AT5G12250	4913.50
AT5G12260	281
AT5G12270	0
AT5G12280	0
AT5G12290	291
AT5G12300	66
AT5G12310	591
AT5G12320	416
AT5G12323	0
AT5G12330	29
AT5G12340	27
AT5G12350	373.33
AT5G12360	81
AT5G12370	2123.33
AT5G12380	6.50
AT5G12390	398.17
AT5G12400	437.83
AT5G12410	301
AT5G12420	229
AT5G12430	662.00
AT5G12440	522.75
AT5G12450	11.50
AT5G12460	1
AT5G12470	2267.50
AT5G12480	771
AT5G12840	327
AT5G12850	769.67
AT5G12860	9218
AT5G12870	15
AT5G12880	8.50
AT5G12890	881.50
AT5G12900	316
AT5G12910	3
AT5G12920	37
AT5G12930	171
AT5G12940	991.25
AT5G12950	1390.85
AT5G12960	102.15
AT5G12970	16
AT5G12980	221
AT5G12990	4
AT5G13000	1631
AT5G13010	745
AT5G13020	1076
AT5G13030	1921.50
AT5G13050	391.50
AT5G13060	76
AT5G13070	790
AT5G13080	170
AT5G13090	217.50
AT5G13100	991
AT5G13110	521
AT5G13120	1711
AT5G13130	38
AT5G13140	1861.50
AT5G13150	0
AT5G13160	609
AT5G13170	5
AT5G13180	2484.50
AT5G13181	6
AT5G13190	1383.50
AT5G13200	692
AT5G13210	60
AT5G13220	157
AT5G13225	0
AT5G13230	18
AT5G13240	1238
AT5G13250	32
AT5G13260	631
AT5G13270	95
AT5G13280	696.50
AT5G13290	174
AT5G13300	923
AT5G13310	219
AT5G13320	739.50
AT5G13330	51
AT5G13340	67
AT5G13350	0
AT5G13360	334
AT5G13370	271
AT5G13380	0
AT5G13390	1094.08
AT5G13400	829
AT5G13410	905.50
AT5G13420	901.50
AT5G13430	2118.08
AT5G13440	2257.33
AT5G13450	4051
AT5G13460	337
AT5G13470	284
AT5G13480	226
AT5G13490	408
AT5G13500	774.00
AT5G13510	6197
AT5G13520	504.50
AT5G13530	572.61
AT5G13550	893
AT5G13560	1042
AT5G13570	413
AT5G13580	4
AT5G13590	659.50
AT5G13600	1
AT5G13610	287
AT5G13620	0
AT5G13630	9993.50
AT5G13640	1119
AT5G13650	10913.67
AT5G13660	177.50
AT5G13670	6.50
AT5G13680	326
AT5G13690	350.50
AT5G13700	43.50
AT5G13710	2936.00
AT5G13720	1310.50
AT5G13730	641.50
AT5G13740	679
AT5G13750	157
AT5G13760	436
AT5G13770	1068.33
AT5G13780	1116.33
AT5G13790	40
AT5G13800	1475
AT5G13810	1024
AT5G13820	74
AT5G13825	0
AT5G13830	8
AT5G13840	144
AT5G13845	0
AT5G13850	1592
AT5G13860	142
AT5G13870	38.50
AT5G13880	22
AT5G13887	0
AT5G13890	275
AT5G13900	5
AT5G13910	0
AT5G13917	0
AT5G13920	22
AT5G13930	4941
AT5G13940	13
AT5G13950	713
AT5G13960	162
AT5G13970	294
AT5G13980	1563
AT5G13990	9
AT5G14000	25
AT5G14010	0
AT5G14011	0
AT5G14020	0
AT5G14030	3915.50
AT5G14035	0
AT5G14040	5851
AT5G14050	403
AT5G14060	2321
AT5G14070	16
AT5G14080	231
AT5G14090	268.50
AT5G14100	331.50
AT5G14105	523
AT5G14110	2
AT5G14120	4816.50
AT5G14130	14
AT5G14140	151
AT5G14150	7
AT5G14160	1
AT5G14170	765
AT5G14180	4
AT5G14200	2590
AT5G14210	486
AT5G14220	643
AT5G14230	290.50
AT5G14240	761.50
AT5G14250	552
AT5G14260	2530.50
AT5G14270	815.50
AT5G14280	328
AT5G14290	0
AT5G14300	0
AT5G14310	487
AT5G14320	10963.50
AT5G14330	19
AT5G14340	0
AT5G14345	0
AT5G14350	53.50
AT5G14360	36
AT5G14370	1127
AT5G14380	39
AT5G14390	555
AT5G14400	3
AT5G14410	245
AT5G14420	482
AT5G14430	1183.50
AT5G14440	388.50
AT5G14450	279.50
AT5G14460	722.50
AT5G14470	24
AT5G14480	237
AT5G14490	10
AT5G14495	0
AT5G14500	244
AT5G14510	35
AT5G14520	938.50
AT5G14530	140
AT5G14540	1064.50
AT5G14545	25
AT5G14550	483
AT5G14560	15
AT5G14565	332.50
AT5G14570	332.50
AT5G14580	56
AT5G14590	826.50
AT5G14600	235
AT5G14602	0
AT5G14610	346
AT5G14620	194.50
AT5G14640	565
AT5G14650	17
AT5G14660	1298
AT5G14670	0
AT5G14680	494
AT5G14690	124
AT5G14700	476
AT5G14710	258.50
AT5G14720	1453
AT5G14730	122
AT5G14740	39934.00
AT5G14750	20
AT5G14760	260
AT5G14770	72
AT5G14780	4429.50
AT5G14790	499.50
AT5G14800	1948
AT5G14820	45.92
AT5G14850	257
AT5G14860	0
AT5G14870	11
AT5G14880	598
AT5G14890	20
AT5G14900	0
AT5G14910	7121.00
AT5G14920	6347.50
AT5G14930	642
AT5G14940	84
AT5G14950	630
AT5G14960	61
AT5G14970	3919.50
AT5G14980	0
AT5G14990	0
AT5G14995	0
AT5G15000	0
AT5G15008	0
AT5G15010	19
AT5G15020	769
AT5G15022	37
AT5G15030	146
AT5G15040	0
AT5G15050	389
AT5G15060	0
AT5G15070	37
AT5G15080	417
AT5G15090	1959
AT5G15100	1
AT5G15110	0
AT5G15120	164
AT5G15130	0
AT5G15140	0
AT5G15150	21
AT5G15160	122
AT5G15170	184
AT5G15175	0
AT5G15180	33
AT5G15190	35
AT5G15200	7369.25
AT5G15210	417
AT5G15220	348
AT5G15230	3399.75
AT5G15240	45
AT5G15250	5
AT5G15254	4
AT5G15260	284
AT5G15265	14
AT5G15270	365
AT5G15280	107
AT5G15290	0
AT5G15300	2
AT5G15310	363
AT5G15320	1472
AT5G15330	191
AT5G15340	1
AT5G15350	2335.50
AT5G15360	0
AT5G15380	0
AT5G15390	431
AT5G15400	1159
AT5G15410	3699
AT5G15420	9.50
AT5G15430	9
AT5G15440	437.50
AT5G15450	1214.50
AT5G15460	220
AT5G15470	543
AT5G15480	0
AT5G15490	1414.50
AT5G15500	79
AT5G15510	41
AT5G15520	256
AT5G15530	143
AT5G15540	423.50
AT5G15550	471
AT5G15560	0
AT5G15570	184
AT5G15580	542.83
AT5G15581	77.83
AT5G15600	59
AT5G15610	639
AT5G15620	0
AT5G15630	42
AT5G15640	520.00
AT5G15650	4767.50
AT5G15660	0
AT5G15670	0
AT5G15680	557
AT5G15690	0
AT5G15700	128
AT5G15710	186.50
AT5G15720	4
AT5G15725	0
AT5G15730	298
AT5G15740	743
AT5G15750	317.00
AT5G15760	183
AT5G15770	194
AT5G15780	2334.33
AT5G15790	133
AT5G15800	13
AT5G15802	185
AT5G15805	0
AT5G15810	333
AT5G15815	0
AT5G15820	112
AT5G15830	80
AT5G15833	0
AT5G15840	122
AT5G15845	297.33
AT5G15850	291.33
AT5G15853	5.33
AT5G15860	376
AT5G15870	468
AT5G15880	318
AT5G15890	0
AT5G15900	82
AT5G15910	441.50
AT5G15920	157
AT5G15930	339
AT5G15940	0
AT5G15948	383.00
AT5G15950	383.00
AT5G15960	19.50
AT5G15970	8682.50
AT5G15980	268
AT5G16000	435
AT5G16010	2796.75
AT5G16020	0
AT5G16023	0
AT5G16030	1215
AT5G16040	308.50
AT5G16050	2123
AT5G16060	346
AT5G16070	918
AT5G16080	16
AT5G16090	0
AT5G16100	0
AT5G16110	3398.50
AT5G16120	579
AT5G16130	3842.00
AT5G16140	291
AT5G16150	3131.50
AT5G16160	199.50
AT5G16170	185
AT5G16180	217
AT5G16190	115
AT5G16200	233
AT5G16210	653.50
AT5G16220	650.50
AT5G16230	58
AT5G16235	58
AT5G16240	316
AT5G16250	770.50
AT5G16260	320
AT5G16270	685
AT5G16280	546
AT5G16285	0
AT5G16286	0
AT5G16290	540
AT5G16300	604.83
AT5G16310	157
AT5G16320	156
AT5G16330	0
AT5G16340	176.00
AT5G16350	39
AT5G16360	57.50
AT5G16370	1382.00
AT5G16375	0
AT5G16380	370
AT5G16390	1583.25
AT5G16400	2217
AT5G16410	80
AT5G16420	68.50
AT5G16430	0
AT5G16440	1042.50
AT5G16450	640.50
AT5G16453	8
AT5G16460	0
AT5G16470	2132
AT5G16480	300
AT5G16486	0
AT5G16490	38.50
AT5G16500	0
AT5G16510	582
AT5G16520	246
AT5G16530	21
AT5G16540	632.83
AT5G16550	740.50
AT5G16560	606.50
AT5G16567	0
AT5G16570	308
AT5G16580	0
AT5G16590	804
AT5G16600	45
AT5G16610	201
AT5G16620	1695
AT5G16630	277
AT5G16640	34.33
AT5G16650	736.00
AT5G16660	2738.50
AT5G16680	447
AT5G16690	80
AT5G16700	0
AT5G16710	4351.33
AT5G16715	975.33
AT5G16720	79
AT5G16730	859.83
AT5G16740	0
AT5G16750	139
AT5G16760	665
AT5G16770	6
AT5G16780	539
AT5G16790	36
AT5G16800	491
AT5G16810	363
AT5G16820	198
AT5G16830	643
AT5G16840	1215
AT5G16850	29
AT5G16860	16
AT5G16870	191
AT5G16880	1762.50
AT5G16890	177
AT5G16900	0
AT5G16910	529
AT5G16920	0
AT5G16930	137
AT5G16940	180
AT5G16950	155
AT5G16960	0
AT5G16970	1481
AT5G16980	21
AT5G16990	519
AT5G17000	637.50
AT5G17010	499
AT5G17020	1288
AT5G17030	29
AT5G17040	47
AT5G17050	1055
AT5G17060	221
AT5G17070	398
AT5G17073	0
AT5G17080	0
AT5G17090	0
AT5G17100	0
AT5G17110	0
AT5G17120	0
AT5G17130	0
AT5G17140	0
AT5G17150	0
AT5G17160	162
AT5G17165	30
AT5G17170	5901.25
AT5G17180	0
AT5G17190	1454.50
AT5G17200	0
AT5G17210	46
AT5G17220	726
AT5G17230	5217.92
AT5G17233	0
AT5G17240	69
AT5G17250	145
AT5G17260	6
AT5G17262	0
AT5G17270	211
AT5G17280	906
AT5G17290	317
AT5G17300	397
AT5G17310	1245
AT5G17320	0
AT5G17330	85
AT5G17340	0
AT5G17350	56
AT5G17360	43
AT5G17370	59
AT5G17380	1436
AT5G17390	9
AT5G17400	273.50
AT5G17410	322
AT5G17420	52
AT5G17430	0
AT5G17440	359.50
AT5G17450	121
AT5G17460	402
AT5G17470	0
AT5G17480	0
AT5G17490	153
AT5G17500	0
AT5G17510	244.50
AT5G17520	822.23
AT5G17523	225.09
AT5G17530	584.33
AT5G17540	41
AT5G17550	439
AT5G17560	1666
AT5G17570	70
AT5G17580	48
AT5G17590	5
AT5G17600	381
AT5G17610	568
AT5G17620	308
AT5G17630	1088
AT5G17640	357
AT5G17650	127
AT5G17660	268
AT5G17670	927
AT5G17680	10
AT5G17690	265
AT5G17700	445
AT5G17710	2445.50
AT5G17720	0
AT5G17730	0
AT5G17740	0
AT5G17750	0
AT5G17760	918.50
AT5G17770	2162.00
AT5G17780	205
AT5G17790	243
AT5G17795	0
AT5G17800	30
AT5G17810	0
AT5G17820	0
AT5G17830	14
AT5G17840	768
AT5G17847	0
AT5G17850	104.50
AT5G17860	112
AT5G17870	6145.50
AT5G17880	349
AT5G17890	655
AT5G17900	249.50
AT5G17910	615
AT5G17920	35559.67
AT5G17930	179
AT5G17950	0
AT5G17960	0
AT5G17970	0
AT5G17980	59
AT5G17990	1629.50
AT5G18000	11
AT5G18005	0
AT5G18010	143
AT5G18015	0
AT5G18020	246
AT5G18030	291
AT5G18037	2
AT5G18040	190.50
AT5G18050	300
AT5G18060	233
AT5G18065	68.50
AT5G18070	118
