Geneid	/blue/jkim6/share/braskey/data/ref5/HISAT2/WT1.sam
AT5G20670	224
AT5G20680	268
AT5G20690	0
AT5G20700	9535
AT5G20710	4.50
AT5G20720	11332.50
AT5G20730	1036.50
AT5G20736	0
AT5G20740	259.50
AT5G20790	87
AT5G20810	10
AT5G20820	66
AT5G20830	938
AT5G20840	615.50
AT5G20850	63
AT5G20852	0
AT5G20854	0
AT5G20856	0
AT5G20858	0
AT5G20860	4
AT5G20870	31
AT5G20885	266
AT5G20890	2067.50
AT5G20900	1647.50
AT5G20910	310
AT5G20920	1534.61
AT5G20930	178
AT5G20935	512.33
AT5G20940	105.83
AT5G20950	2805.50
AT5G20960	312.50
AT5G20970	51
AT5G20980	208.50
AT5G20990	971
AT5G21005	0
AT5G21010	294
AT5G21020	6326.50
AT5G21030	0
AT5G21040	525
AT5G21050	9
AT5G21060	693.00
AT5G21070	405.50
AT5G21080	0
AT5G21090	5187.33
AT5G21100	936
AT5G21105	926
AT5G21110	0
AT5G21120	0
AT5G21125	0
AT5G21130	0.50
AT5G21140	44
AT5G21150	6
AT5G21160	863
AT5G21170	638
AT5G21222	618
AT5G21274	1520.33
AT5G21280	22
AT5G21326	1014.00
AT5G21378	0
AT5G21430	2170.50
AT5G21482	592
AT5G21900	70
AT5G21910	805.33
AT5G21920	2171.33
AT5G21930	1772.50
AT5G21940	1226.33
AT5G21950	18
AT5G21960	2
AT5G21970	148.50
AT5G21990	725
AT5G22000	1227
AT5G22010	361.50
AT5G22020	523
AT5G22030	430.50
AT5G22040	137
AT5G22050	348
AT5G22060	1646.50
AT5G22070	696
AT5G22080	558
AT5G22090	2096.50
AT5G22100	247.50
AT5G22110	64.50
AT5G22120	394.50
AT5G22130	167
AT5G22140	60
AT5G22150	1
AT5G22160	0
AT5G22170	0
AT5G22180	0
AT5G22190	0
AT5G22200	3
AT5G22210	404.50
AT5G22220	58
AT5G22240	6
AT5G22250	326
AT5G22260	0
AT5G22270	369
AT5G22280	457
AT5G22290	93
AT5G22300	202
AT5G22310	100
AT5G22315	0
AT5G22320	146
AT5G22330	503
AT5G22340	1654.50
AT5G22350	558.50
AT5G22355	0
AT5G22360	656
AT5G22370	188
AT5G22380	100
AT5G22390	371
AT5G22400	309.50
AT5G22410	0
AT5G22420	0
AT5G22430	2
AT5G22440	1827
AT5G22450	643.50
AT5G22460	74
AT5G22470	0.50
AT5G22480	263
AT5G22490	9
AT5G22500	375
AT5G22510	1515.50
AT5G22520	87
AT5G22530	21
AT5G22540	11
AT5G22545	7
AT5G22550	0
AT5G22555	0
AT5G22560	3.50
AT5G22570	50
AT5G22580	2144.50
AT5G22590	0
AT5G22600	0
AT5G22608	40.50
AT5G22610	0
AT5G22620	870
AT5G22630	484
AT5G22640	3089
AT5G22650	2201.50
AT5G22660	0
AT5G22670	0
AT5G22680	1
AT5G22690	233
AT5G22700	136.50
AT5G22720	71.50
AT5G22730	148.50
AT5G22740	736
AT5G22750	102
AT5G22760	447
AT5G22770	1148.67
AT5G22780	1342.83
AT5G22788	13.50
AT5G22790	284.50
AT5G22791	2.50
AT5G22794	10
AT5G22800	1973
AT5G22810	0.50
AT5G22820	82.50
AT5G22830	1122.50
AT5G22840	306.50
AT5G22850	393
AT5G22860	122
AT5G22870	5
AT5G22875	251
AT5G22880	2338
AT5G22890	0
AT5G22900	0.50
AT5G22910	0
AT5G22920	514
AT5G22930	34
AT5G22940	267.50
AT5G22950	409
AT5G22960	0
AT5G22970	0
AT5G22980	0
AT5G22990	0
AT5G23000	1
AT5G23010	4268.67
AT5G23020	338
AT5G23027	0
AT5G23030	0
AT5G23035	0
AT5G23040	3653.33
AT5G23050	487
AT5G23060	9955.83
AT5G23065	0
AT5G23070	296.50
AT5G23080	269.50
AT5G23090	146
AT5G23100	157
AT5G23110	727.50
AT5G23120	6954.83
AT5G23130	125.50
AT5G23140	1134
AT5G23150	492.50
AT5G23155	11
AT5G23160	11
AT5G23170	33
AT5G23180	0
AT5G23190	10
AT5G23200	231
AT5G23210	851.50
AT5G23212	0
AT5G23220	0
AT5G23230	52
AT5G23240	3762.50
AT5G23250	605.50
AT5G23260	0
AT5G23270	33
AT5G23280	1545.50
AT5G23290	492
AT5G23300	273.50
AT5G23310	865
AT5G23320	43.50
AT5G23330	184.50
AT5G23340	207.50
AT5G23350	27.50
AT5G23360	50.50
AT5G23370	7
AT5G23380	127
AT5G23390	476
AT5G23395	216
AT5G23400	126
AT5G23405	135
AT5G23410	93.42
AT5G23411	15.75
AT5G23420	385
AT5G23430	172
AT5G23440	912
AT5G23450	1249.50
AT5G23460	154
AT5G23470	0
AT5G23480	41
AT5G23490	299.00
AT5G23510	537.00
AT5G23520	268
AT5G23530	113
AT5G23535	438
AT5G23540	1562
AT5G23550	237
AT5G23570	224
AT5G23575	1334.67
AT5G23580	269
AT5G23590	407.50
AT5G23600	11
AT5G23610	380.50
AT5G23630	1055.67
AT5G23640	0
AT5G23650	0
AT5G23660	851
AT5G23665	0
AT5G23670	823.50
AT5G23680	153.50
AT5G23690	120
AT5G23700	2
AT5G23710	175
AT5G23720	208.50
AT5G23730	260
AT5G23740	3022.50
AT5G23750	217
AT5G23760	467.50
AT5G23770	18.50
AT5G23780	4
AT5G23790	0
AT5G23800	40
AT5G23810	58
AT5G23820	2382
AT5G23830	6
AT5G23840	0
AT5G23850	233.50
AT5G23860	1163.50
AT5G23870	240
AT5G23880	301
AT5G23890	1198
AT5G23900	2522
AT5G23903	0
AT5G23908	0
AT5G23910	106.50
AT5G23920	1550.33
AT5G23930	19
AT5G23940	1431
AT5G23950	13
AT5G23960	1
AT5G23970	4
AT5G23980	20
AT5G23989	0
AT5G23990	0
AT5G24000	204.50
AT5G24010	216
AT5G24020	918
AT5G24030	722
AT5G24040	0
AT5G24050	0
AT5G24060	992
AT5G24070	0
AT5G24080	0
AT5G24090	0
AT5G24100	0
AT5G24105	232
AT5G24110	39
AT5G24120	317
AT5G24130	0
AT5G24140	0
AT5G24150	997
AT5G24155	110
AT5G24160	581
AT5G24165	2670.50
AT5G24170	183.50
AT5G24180	0
AT5G24190	4
AT5G24200	174
AT5G24205	2
AT5G24206	12
AT5G24210	1921.50
AT5G24220	0.50
AT5G24230	19.50
AT5G24240	163.50
AT5G24250	8
AT5G24260	493
AT5G24270	105
AT5G24280	62
AT5G24290	30
AT5G24300	2400.50
AT5G24310	56
AT5G24313	0
AT5G24314	2382
AT5G24316	94.50
AT5G24318	65
AT5G24320	357
AT5G24330	40
AT5G24340	276.50
AT5G24350	494
AT5G24352	20
AT5G24355	0
AT5G24360	323
AT5G24370	0
AT5G24380	131.50
AT5G24390	47
AT5G24400	900
AT5G24410	0
AT5G24420	240
AT5G24430	464
AT5G24440	0
AT5G24450	547.50
AT5G24460	871.50
AT5G24470	398
AT5G24480	0
AT5G24490	5810.33
AT5G24500	568.83
AT5G24510	4
AT5G24520	651.67
AT5G24530	1311
AT5G24540	11
AT5G24550	0
AT5G24560	0
AT5G24570	404.50
AT5G24580	119
AT5G24590	627.50
AT5G24593	0
AT5G24600	2
AT5G24610	872.50
AT5G24620	725.00
AT5G24630	64
AT5G24640	1
AT5G24650	1187.50
AT5G24655	41.50
AT5G24660	568.50
AT5G24670	476
AT5G24680	95
AT5G24690	3929.50
AT5G24710	1512.50
AT5G24735	1219
AT5G24740	396
AT5G24750	91
AT5G24760	202
AT5G24770	593
AT5G24780	394
AT5G24790	0
AT5G24800	149.50
AT5G24810	1378
AT5G24820	0
AT5G24825	0
AT5G24830	148.50
AT5G24840	153
AT5G24850	217.50
AT5G24860	0
AT5G24870	138
AT5G24879	0
AT5G24880	0
AT5G24890	562
AT5G24900	0
AT5G24910	0
AT5G24920	47
AT5G24930	4854.50
AT5G24940	0
AT5G24950	3
AT5G24960	0
AT5G24970	185
AT5G24980	427.50
AT5G24990	69
AT5G25000	0
AT5G25010	27
AT5G25020	5.50
AT5G25030	0
AT5G25040	746.50
AT5G25050	296
AT5G25060	569.00
AT5G25070	309.50
AT5G25080	384.50
AT5G25090	226
AT5G25100	2608.50
AT5G25102	0
AT5G25110	4
AT5G25120	332.50
AT5G25130	238
AT5G25140	201
AT5G25150	306.50
AT5G25160	14
AT5G25170	285.50
AT5G25180	0.50
AT5G25190	374
AT5G25200	0
AT5G25210	299
AT5G25220	1068.50
AT5G25230	9
AT5G25240	137
AT5G25250	1184
AT5G25260	117.50
AT5G25265	1975.33
AT5G25270	972.50
AT5G25280	2216
AT5G25290	0
AT5G25300	0
AT5G25310	0
AT5G25320	0
AT5G25330	0
AT5G25340	211
AT5G25350	2104.50
AT5G25360	666
AT5G25370	25
AT5G25380	0
AT5G25390	5
AT5G25400	0
AT5G25410	0
AT5G25415	0
AT5G25420	0
AT5G25422	0
AT5G25425	0
AT5G25430	0
AT5G25440	370
AT5G25450	18.17
AT5G25460	4838.50
AT5G25470	39
AT5G25475	110
AT5G25480	84
AT5G25490	64
AT5G25500	47
AT5G25510	729.50
AT5G25520	585
AT5G25530	0
AT5G25540	590
AT5G25550	0
AT5G25560	643.50
AT5G25570	60
AT5G25580	25
AT5G25585	0
AT5G25590	239.50
AT5G25600	0
AT5G25610	11612.83
AT5G25620	105
AT5G25625	0
AT5G25630	1189
AT5G25640	12
AT5G25750	4
AT5G25752	614.50
AT5G25754	1134.50
AT5G25757	1119.25
AT5G25760	525
AT5G25770	130
AT5G25780	502
AT5G25790	22
AT5G25800	106
AT5G25810	16
AT5G25820	52
AT5G25830	76
AT5G25840	437.50
AT5G25850	0
AT5G25860	0
AT5G25870	0
AT5G25880	63
AT5G25890	144
AT5G25900	382.50
AT5G25910	21
AT5G25920	14
AT5G25930	427
AT5G25940	665.50
AT5G25950	0
AT5G25960	0
AT5G25970	12
AT5G25980	26877.08
AT5G25990	27
AT5G26000	55655.00
AT5G26010	26
AT5G26030	1825
AT5G26038	147.50
AT5G26040	166
AT5G26050	0
AT5G26060	0
AT5G26070	0
AT5G26080	0
AT5G26090	0
AT5G26100	0
AT5G26110	190
AT5G26114	0
AT5G26120	0
AT5G26130	0
AT5G26140	0
AT5G26146	0
AT5G26147	0
AT5G26150	0
AT5G26160	80
AT5G26170	75
AT5G26180	279
AT5G26190	2
AT5G26200	41.50
AT5G26210	861.50
AT5G26220	114
AT5G26230	132
AT5G26240	521
AT5G26250	1
AT5G26260	14
AT5G26262	0
AT5G26270	16
AT5G26280	43
AT5G26290	0
AT5G26300	0
AT5G26310	0
AT5G26320	0
AT5G26330	44
AT5G26340	844
AT5G26360	2268.25
AT5G26570	3826.50
AT5G26580	0
AT5G26594	0
AT5G26600	548
AT5G26610	292.00
AT5G26617	0
AT5G26620	1
AT5G26622	218.50
AT5G26630	15
AT5G26640	0
AT5G26650	0
AT5G26660	38
AT5G26667	2158.00
AT5G26670	208.50
AT5G26673	0
AT5G26680	154.50
AT5G26690	103
AT5G26692	0
AT5G26700	16
AT5G26710	945.50
AT5G26717	2.50
AT5G26720	83
AT5G26730	3
AT5G26731	42
AT5G26740	473
AT5G26742	11227.17
AT5G26749	41
AT5G26751	1074
AT5G26760	344
AT5G26770	149
AT5G26780	891.50
AT5G26790	61
AT5G26800	422
AT5G26805	0
AT5G26810	0
AT5G26820	1191.50
AT5G26830	1279
AT5G26840	0
AT5G26848	0
AT5G26850	520.50
AT5G26860	439.50
AT5G26880	1710.50
AT5G26890	0
AT5G26900	0
AT5G26910	384
AT5G26912	0
AT5G26920	595
AT5G26930	0
AT5G26940	366.50
AT5G26950	0
AT5G26960	331
AT5G26970	0
AT5G26980	108
AT5G26990	299
AT5G27000	32
AT5G27010	0
AT5G27020	13.50
AT5G27030	352
AT5G27050	0
AT5G27060	19
AT5G27070	0
AT5G27080	0
AT5G27090	0
AT5G27100	62
AT5G27110	56
AT5G27120	581.50
AT5G27130	0
AT5G27140	0
AT5G27150	1772.50
AT5G27170	0
AT5G27200	0
AT5G27210	62.50
AT5G27220	14
AT5G27230	13
AT5G27238	0
AT5G27240	125
AT5G27247	5
AT5G27260	0
AT5G27270	259.50
AT5G27280	1524
AT5G27290	1174.50
AT5G27300	202
AT5G27310	0
AT5G27320	321
AT5G27330	177.50
AT5G27340	0
AT5G27350	1283.17
AT5G27360	302
AT5G27370	0
AT5G27380	2590
AT5G27390	1179.50
AT5G27395	295.50
AT5G27400	189.50
AT5G27410	342.50
AT5G27420	423.50
AT5G27430	514
AT5G27440	45
AT5G27450	344.50
AT5G27460	128
AT5G27470	1445.50
AT5G27490	184
AT5G27495	0
AT5G27510	0
AT5G27520	319
AT5G27530	0
AT5G27540	876.50
AT5G27550	119.50
AT5G27560	1275
AT5G27570	0
AT5G27580	6
AT5G27600	321
AT5G27606	0
AT5G27610	67
AT5G27620	154
AT5G27630	65.50
AT5G27640	1667.50
AT5G27650	405
AT5G27660	229.50
AT5G27670	1227.50
AT5G27680	68
AT5G27690	95
AT5G27700	3135.50
AT5G27710	219
AT5G27715	0
AT5G27720	1109.50
AT5G27730	348
AT5G27740	375.50
AT5G27750	73
AT5G27760	1008.83
AT5G27770	2605.50
AT5G27780	0
AT5G27790	0
AT5G27800	0.50
AT5G27807	1
AT5G27810	1
AT5G27820	277.50
AT5G27830	411
AT5G27840	655
AT5G27850	5095.00
AT5G27860	629.50
AT5G27870	0
AT5G27880	0
AT5G27889	10
AT5G27890	33
AT5G27910	0
AT5G27920	150
AT5G27930	583
AT5G27940	6
AT5G27944	0
AT5G27945	0
AT5G27950	505
AT5G27960	0
AT5G27967	0
AT5G27970	589.50
AT5G27980	0
AT5G27990	517
AT5G28000	0
AT5G28010	38
AT5G28020	883
AT5G28030	76
AT5G28040	527
AT5G28050	1966.50
AT5G28052	0
AT5G28060	4685.50
AT5G28070	0
AT5G28080	0
AT5G28090	0
AT5G28150	342
AT5G28160	0
AT5G28180	0
AT5G28190	0
AT5G28210	6.50
AT5G28220	242.50
AT5G28235	0
AT5G28237	13
AT5G28262	24
AT5G28288	0
AT5G28290	163.50
AT5G28295	0
AT5G28300	377
AT5G28310	1.25
AT5G28320	103.58
AT5G28340	21
AT5G28350	639
AT5G28370	89.33
AT5G28380	12
AT5G28390	42
AT5G28400	110.17
AT5G28410	0
AT5G28420	0
AT5G28442	84.50
AT5G28450	17
AT5G28460	121.83
AT5G28463	0
AT5G28465	0
AT5G28470	0
AT5G28490	146
AT5G28491	2
AT5G28500	5106.08
AT5G28510	0
AT5G28520	1.25
AT5G28530	77
AT5G28540	4793.50
AT5G28550	0
AT5G28560	0
AT5G28590	0
AT5G28610	2
AT5G28615	0
AT5G28620	0
AT5G28630	254
AT5G28640	209
AT5G28642	0
AT5G28646	1
AT5G28650	2
AT5G28660	0
AT5G28680	0
AT5G28690	0
AT5G28720	0
AT5G28730	0
AT5G28740	766
AT5G28750	2899.50
AT5G28770	332
AT5G28780	0
AT5G28781	0
AT5G28800	0
AT5G28810	0
AT5G28820	0
AT5G28821	0
AT5G28823	0
AT5G28824	0
AT5G28830	288.50
AT5G28840	4843.50
AT5G28850	426.50
AT5G28885	0
AT5G28900	538.50
AT5G28910	27
AT5G28919	438
AT5G28920	243
AT5G28931	0
AT5G28950	0
AT5G28960	0
AT5G29000	205
AT5G29044	0
AT5G29050	0
AT5G29054	0
AT5G29070	0
AT5G29210	0
AT5G29231	0
AT5G29560	0
AT5G29613	0
AT5G29624	0
AT5G29807	0
AT5G30341	0
AT5G30490	281
AT5G30495	196
AT5G30500	0
AT5G30510	15194
AT5G30520	0
AT5G31412	0
AT5G32017	0
AT5G32440	1308
AT5G32450	1112.75
AT5G32460	0
AT5G32470	534.50
AT5G32590	0
AT5G32597	0
AT5G32613	0
AT5G32619	0
AT5G33210	0
AT5G33280	497
AT5G33290	548.50
AT5G33300	46
AT5G33320	2811.00
AT5G33330	8.50
AT5G33340	0
AT5G33355	0
AT5G33370	449.33
AT5G33390	0
AT5G33393	0
AT5G33399	0
AT5G33406	0
AT5G33421	0
AT5G33439	0
AT5G33806	0
AT5G33898	0
AT5G34581	0
AT5G34780	0
AT5G34828	0
AT5G34829	0
AT5G34830	2
AT5G34850	3532.50
AT5G34869	0
AT5G34870	0
AT5G34871	0
AT5G34881	0
AT5G34882	0
AT5G34883	0
AT5G34885	0
AT5G34887	0
AT5G34905	0
AT5G34908	0
AT5G34930	240
AT5G34940	120
AT5G35050	0
AT5G35066	0
AT5G35069	0
AT5G35080	254
AT5G35090	0
AT5G35100	1655
AT5G35110	2
AT5G35120	0
AT5G35160	1520
AT5G35170	3753.00
AT5G35180	1018.50
AT5G35190	0
AT5G35195	0
AT5G35200	758.00
AT5G35210	1144.50
AT5G35220	1707.00
AT5G35230	0
AT5G35290	0
AT5G35300	0
AT5G35320	191
AT5G35330	427.50
AT5G35338	0
AT5G35360	3885.83
AT5G35370	224.33
AT5G35375	0
AT5G35380	1.50
AT5G35390	0
AT5G35400	92
AT5G35405	0.50
AT5G35407	2
AT5G35410	54
AT5G35430	499
AT5G35450	145
AT5G35460	762.00
AT5G35470	0
AT5G35475	0
AT5G35480	644
AT5G35490	294.50
AT5G35510	0
AT5G35520	143
AT5G35525	42
AT5G35526	0
AT5G35530	2587.50
AT5G35540	0
AT5G35550	0
AT5G35560	456.50
AT5G35570	475
AT5G35580	1
AT5G35590	1461.50
AT5G35600	1
AT5G35603	0
AT5G35604	0
AT5G35605	0
AT5G35610	0
AT5G35620	1442
AT5G35630	44952.25
AT5G35631	0
AT5G35640	0
AT5G35660	0
AT5G35670	132.50
AT5G35680	1390
AT5G35688	0
AT5G35690	594
AT5G35695	0
AT5G35698	0
AT5G35700	475.50
AT5G35715	0
AT5G35730	617
AT5G35732	62
AT5G35735	3469.50
AT5G35737	0
AT5G35740	326
AT5G35750	305.50
AT5G35753	130
AT5G35760	13
AT5G35770	0
AT5G35790	1784
AT5G35810	0
AT5G35830	0
AT5G35840	500.50
AT5G35870	0
AT5G35890	0
AT5G35900	0
AT5G35910	517
AT5G35917	0
AT5G35920	2
AT5G35926	42
AT5G35930	111.50
AT5G35940	1
AT5G35945	0
AT5G35950	0
AT5G35960	6
AT5G35970	2112
AT5G35980	1417.33
AT5G35995	136
AT5G36000	59.50
AT5G36001	76.50
AT5G36002	67.00
AT5G36080	0
AT5G36100	1
AT5G36110	0
AT5G36120	1121.50
AT5G36130	0
AT5G36140	0.50
AT5G36150	0
AT5G36160	1516.00
AT5G36170	1406
AT5G36180	1
AT5G36190	0
AT5G36200	0
AT5G36210	1182
AT5G36220	436
AT5G36228	0
AT5G36230	3307.25
AT5G36240	0
AT5G36250	718
AT5G36260	3.50
AT5G36280	0
AT5G36290	1508.50
AT5G36300	0
AT5G36310	0
AT5G36320	0
AT5G36330	0
AT5G36340	0
AT5G36350	0
AT5G36360	0
AT5G36370	0
AT5G36380	0
AT5G36390	0
AT5G36400	0
AT5G36410	0
AT5G36420	0
AT5G36430	0
AT5G36440	0
AT5G36450	0
AT5G36460	0
AT5G36470	0
AT5G36480	0
AT5G36490	0
AT5G36500	0
AT5G36520	0
AT5G36540	0
AT5G36550	0
AT5G36657	0
AT5G36658	0
AT5G36659	0
AT5G36661	0
AT5G36662	0
AT5G36670	14.42
AT5G36680	0
AT5G36690	0
AT5G36700	5614.39
AT5G36710	89.25
AT5G36720	0
AT5G36722	0
AT5G36730	0
AT5G36738	0
AT5G36739	0
AT5G36740	16.08
AT5G36770	0
AT5G36780	0
AT5G36790	5803.90
AT5G36800	91.75
AT5G36805	0
AT5G36810	0
AT5G36820	0
AT5G36870	0
AT5G36880	1984.50
AT5G36890	447
AT5G36900	0
AT5G36910	164
AT5G36920	60
AT5G36925	38
AT5G36930	468
AT5G36940	541
AT5G36950	276
AT5G36960	3
AT5G36970	0
AT5G36980	0
AT5G37000	47
AT5G37010	127
AT5G37020	531.50
AT5G37030	0
AT5G37040	0
AT5G37050	4
AT5G37055	127
AT5G37060	0
AT5G37070	343
AT5G37130	581.50
AT5G37140	0
AT5G37150	0
AT5G37160	0
AT5G37170	0
AT5G37180	23
AT5G37190	197.50
AT5G37200	0
AT5G37210	0
AT5G37220	0
AT5G37230	0
AT5G37240	2
AT5G37250	0
AT5G37260	882.00
AT5G37270	0
AT5G37280	0
AT5G37290	122
AT5G37300	26
AT5G37310	1007.50
AT5G37320	0
AT5G37340	54
AT5G37350	289.50
AT5G37351	0
AT5G37360	2418
AT5G37370	406.00
AT5G37380	193
AT5G37400	58
AT5G37410	29
AT5G37415	0
AT5G37420	0
AT5G37430	0
AT5G37440	32
AT5G37450	2
AT5G37460	0
AT5G37470	0
AT5G37473	0
AT5G37474	0
AT5G37475	792.00
AT5G37478	2
AT5G37480	402
AT5G37485	8
AT5G37490	2
AT5G37500	79.83
AT5G37510	2948
AT5G37520	0
AT5G37530	74
AT5G37540	135
AT5G37550	48.50
AT5G37560	0
AT5G37570	53
AT5G37590	116
AT5G37600	3028.00
AT5G37610	0
AT5G37620	0
AT5G37630	151
AT5G37640	0
AT5G37650	0
AT5G37660	85
AT5G37667	0
AT5G37670	35
AT5G37680	243.50
AT5G37690	19
AT5G37710	163
AT5G37720	612
AT5G37730	0
AT5G37740	230.50
AT5G37750	14
AT5G37760	5
AT5G37770	1730
AT5G37780	2201.50
AT5G37790	166
AT5G37795	0
AT5G37800	0
AT5G37810	0
AT5G37820	0
AT5G37830	1153
AT5G37840	0
AT5G37850	874
AT5G37860	0
AT5G37870	0
AT5G37890	156
AT5G37900	0
AT5G37910	0
AT5G37920	0
AT5G37930	169
AT5G37940	3
AT5G37950	12
AT5G37960	2
AT5G37970	0
AT5G37980	10
AT5G37990	0
AT5G38000	11
AT5G38005	17.50
AT5G38010	38
AT5G38020	5
AT5G38030	13
AT5G38040	35
AT5G38050	77
AT5G38060	185
AT5G38070	18
AT5G38080	0
AT5G38090	0
AT5G38100	0
AT5G38110	253
AT5G38120	52
AT5G38130	10
AT5G38140	41
AT5G38150	116
AT5G38155	0
AT5G38160	0
AT5G38170	0
AT5G38180	0
AT5G38190	0
AT5G38195	0
AT5G38197	0
AT5G38200	10
AT5G38210	197.50
AT5G38212	170
AT5G38220	356
AT5G38240	80
AT5G38250	18
AT5G38260	1
AT5G38270	0
AT5G38280	14.50
AT5G38290	546.00
AT5G38300	47
AT5G38310	13
AT5G38314	0
AT5G38317	0
AT5G38320	11
AT5G38330	0
AT5G38340	30.50
AT5G38344	2
AT5G38350	3
AT5G38360	286
AT5G38370	0
AT5G38378	0
AT5G38380	282.00
AT5G38386	0
AT5G38390	0
AT5G38396	1
AT5G38400	0.50
AT5G38410	209270.26
AT5G38420	88718.28
AT5G38430	78261.98
AT5G38435	0
AT5G38440	0
AT5G38450	0
AT5G38460	198.33
AT5G38470	2092
AT5G38480	4521.83
AT5G38490	0
AT5G38500	0
AT5G38510	1242.61
AT5G38520	3377
AT5G38530	613.83
AT5G38540	0.50
AT5G38550	3
AT5G38560	639
AT5G38565	22
AT5G38570	0
AT5G38580	0
AT5G38590	111
AT5G38600	291
AT5G38610	81
AT5G38620	0
AT5G38630	537.50
AT5G38640	355.50
AT5G38650	581.33
AT5G38660	5044.17
AT5G38670	0
AT5G38680	2
AT5G38690	222
AT5G38700	2
AT5G38710	58
AT5G38720	141.50
AT5G38730	30
AT5G38740	0
AT5G38750	0
AT5G38760	0
AT5G38770	8
AT5G38780	18
AT5G38790	0
AT5G38800	0
AT5G38810	0
AT5G38820	1
AT5G38830	798
AT5G38840	252
AT5G38850	173
AT5G38860	73
AT5G38880	295
AT5G38890	151
AT5G38895	179.50
AT5G38900	162
AT5G38905	0
AT5G38910	0
AT5G38920	0
AT5G38930	26
AT5G38940	84
AT5G38950	0
AT5G38960	0
AT5G38970	5
AT5G38980	4785.07
AT5G38990	1600.17
AT5G39000	14.67
AT5G39010	0
AT5G39020	347
AT5G39024	0
AT5G39030	252.50
AT5G39040	547.50
AT5G39050	351
AT5G39080	483.50
AT5G39090	61
AT5G39100	1
AT5G39110	1
AT5G39120	4
AT5G39130	1.10
AT5G39140	0
AT5G39150	0
AT5G39160	19.70
AT5G39170	0
AT5G39180	0
AT5G39190	44.20
AT5G39200	0
AT5G39210	900
AT5G39220	13
AT5G39230	0
AT5G39240	39
AT5G39250	168.50
AT5G39260	2.50
AT5G39270	0
AT5G39280	0
AT5G39290	0
AT5G39300	0
AT5G39310	0
AT5G39320	1025
AT5G39330	3
AT5G39340	543
AT5G39350	74
AT5G39360	323
AT5G39365	0
AT5G39370	0
AT5G39380	32
AT5G39390	0
AT5G39400	1
AT5G39410	753
AT5G39420	6
AT5G39430	0
AT5G39440	0
AT5G39450	151
AT5G39460	0
AT5G39470	0
AT5G39471	11.50
AT5G39480	0
AT5G39490	0
AT5G39493	0
AT5G39500	487.50
AT5G39510	1223
AT5G39520	87
AT5G39530	1231
AT5G39535	0
AT5G39540	0
AT5G39550	193
AT5G39560	0
AT5G39570	5490
AT5G39580	2
AT5G39581	0
AT5G39590	1770.50
AT5G39600	414
AT5G39610	37
AT5G39620	0
AT5G39630	0
AT5G39635	0
AT5G39640	0
AT5G39645	0
AT5G39650	0
AT5G39660	460.42
AT5G39670	354
AT5G39680	43
AT5G39690	0
AT5G39693	0
AT5G39700	0
AT5G39710	137
AT5G39720	0
AT5G39730	684
AT5G39740	5781.67
AT5G39750	0
AT5G39760	413.50
AT5G39770	0
AT5G39785	86
AT5G39790	280
AT5G39800	188
AT5G39810	0
AT5G39820	0
AT5G39830	1681.83
AT5G39840	131
AT5G39850	156
AT5G39860	110
AT5G39865	27
AT5G39870	0
AT5G39880	0
AT5G39890	28.50
AT5G39895	0
AT5G39900	116
AT5G39910	0
AT5G39920	1
AT5G39930	0
AT5G39940	235
AT5G39950	991.33
AT5G39960	114
AT5G39970	16
AT5G39980	212
AT5G39990	423.50
AT5G40000	0
AT5G40010	13
AT5G40020	27
AT5G40030	16
AT5G40040	1
AT5G40050	0
AT5G40060	244
AT5G40070	0
AT5G40080	126.00
AT5G40090	4
AT5G40100	0
AT5G40120	0
AT5G40140	184
AT5G40150	267
AT5G40155	13
AT5G40160	569.50
AT5G40170	939
AT5G40180	9
AT5G40190	460
AT5G40200	494.25
AT5G40210	8
AT5G40220	0
AT5G40230	15
AT5G40240	277
AT5G40250	372
AT5G40260	1
AT5G40270	131.50
AT5G40275	0
AT5G40280	190
AT5G40290	0.50
AT5G40300	363
AT5G40310	2
AT5G40316	0
AT5G40320	0
AT5G40330	108.50
AT5G40340	460.50
AT5G40348	0
AT5G40350	0
AT5G40360	0
AT5G40370	3301
AT5G40380	522.50
AT5G40382	7
AT5G40384	0
AT5G40390	702.50
AT5G40395	2
AT5G40400	62
AT5G40405	49
AT5G40410	20
AT5G40420	0
AT5G40430	0
AT5G40440	106
AT5G40450	4085.00
AT5G40460	36
AT5G40470	114
AT5G40480	484.50
AT5G40490	296
AT5G40500	526
AT5G40510	1
AT5G40520	135
AT5G40530	123
AT5G40540	162.50
AT5G40545	0
AT5G40550	97
AT5G40560	0
AT5G40570	35
AT5G40580	916
AT5G40590	0
AT5G40595	0
AT5G40600	56
AT5G40610	529.50
AT5G40620	0
AT5G40630	13
AT5G40640	103
AT5G40645	1
AT5G40650	715.50
AT5G40660	280.50
AT5G40670	1074.50
AT5G40680	0
AT5G40690	136.50
AT5G40700	56
AT5G40710	217
AT5G40720	156
AT5G40730	32
AT5G40740	202.50
AT5G40750	0
AT5G40760	455.50
AT5G40770	1592
AT5G40780	1169
AT5G40790	5
AT5G40800	6
AT5G40810	3013
AT5G40820	49
AT5G40830	580
AT5G40840	24
AT5G40847	0
AT5G40850	2473.75
AT5G40855	0
AT5G40860	0
AT5G40870	358
AT5G40880	150.50
AT5G40890	2076
AT5G40900	1
AT5G40910	661.00
AT5G40930	434
AT5G40940	7
AT5G40945	0
AT5G40950	11082.17
AT5G40960	29
AT5G40970	182
